Consultant,Client,Engagement,Position,TaskGroup,ReportDate,TaskDescription,BillableHours,NonBillableHours,BillingRate,Hours Bill,FirmSharePercent,Total Pay,Description_Time
,,,,,5/17/2017,Diagnostic,1,,$200.00 ,$200.00 ,25,$150.00 ,Diagnostics: Diag prep
,,,,,6/12/2017,Diagnostic,1.75,,$200.00 ,$350.00 ,25,$262.50 ,Diagnostics: Diagnostics setup
,,,,,6/13/2017,Diagnostic,2,,$200.00 ,$400.00 ,25,$300.00 ,Diagnostics: Concentre diag review
,,,,,6/14/2017,Diagnostic,1.25,,$200.00 ,$250.00 ,25,$187.50 ,Diagnostics: Leslie call and diagnosis sent to Kevin
,,,,,8/12/2017,Diagnostic,2.75,,$200.00 ,$550.00 ,25,$412.50 ,Diagnostics: Diagnostics for July
,,,,Initial Client Onboarding Total,,,14.5,,,"$2,900.00 ",,"$2,175.00 ",
,,,,Monthly End Close,,,,,,,,,
,,,,,4/3/2017,Controller Review,0.5,,$200.00 ,$100.00 ,25,$75.00 ,QB: Month-end Review: Monthend close with Leslie call
,,,,,4/4/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,QB: Month-end Review: Review march financials
,,,,,4/4/2017,Controller Review,0.5,,$200.00 ,$100.00 ,25,$75.00 ,QB: Month-end Review: Leslie call march financials
,,,,,4/5/2017,Controller Review,1.75,,$200.00 ,$350.00 ,25,$262.50 ,QB: Month-end Review: Financial review
,,,,,4/7/2017,Controller Review,2.25,,$200.00 ,$450.00 ,25,$337.50 ,QB: Month-end Review: Financials analysis of march numbers
,,,,,4/10/2017,Other,3,,$200.00 ,$600.00 ,25,$450.00 ,QB: Bonfield Financials: Budgets for Concentre and Bonfield
,,,,,4/21/2017,Controller Review,2.5,,$200.00 ,$500.00 ,25,$375.00 ,"Leslie Time: Leslie in balance sheet 1, Leslie on Cathy issues 1/2,"
,,,,,4/22/2017,Reconcile GL Accounts,0.5,,$200.00 ,$100.00 ,25,$75.00 ,Diagnostics: Programmed Corrected Financials from Leslie to upload to PlanGuru
,,,,,4/22/2017,Reconcile GL Accounts,1,,$200.00 ,$200.00 ,25,$150.00 ,Diagnostics: Programmed Corrected Financials from Leslie to upload to PlanGuru
,,,,,4/24/2017,Monthly Close Summit,2,,$200.00 ,$400.00 ,25,$300.00 ,EOS: L10 LT: L10 March financial review
,,,,,5/11/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,Acct: Financial Statements Work: April financial review and questions the Leslie.
,,,,,5/12/2017,Controller Review,3.25,,$200.00 ,$650.00 ,25,$487.50 ,Acct: Financial Statements Work: Redo financial for changes
,,,,,5/15/2017,Controller Review,2.5,,$200.00 ,$500.00 ,25,$375.00 ,Acct: Financial Statements Work: Monthend review and comments to Leslie.
,,,,,5/20/2017,Monthly Close Summit,2,,$200.00 ,$400.00 ,25,$300.00 ,Diagnostics: Financial analysis
,,,,,5/26/2017,Controller Review,1.25,,$200.00 ,$250.00 ,25,$187.50 ,Diagnostics: Financial review
,,,,,6/6/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,QB: Month-end Review: Cc Leslie may results review comments.
,,,,,6/12/2017,Controller Review,2.25,,$200.00 ,$450.00 ,25,$337.50 ,Diagnostics: Diagnostics setup
,,,,,6/21/2017,Controller Review,2.25,,$200.00 ,$450.00 ,25,$337.50 ,Diagnostics: Prep of financial review
,,,,,6/21/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,QB: Month-end Review: Financial review with LT
,,,,,7/6/2017,Controller Review,3.5,,$200.00 ,$700.00 ,25,$525.00 ,QB: Month-end Review: June close financial review with Leslie
,,,,,7/7/2017,Controller Review,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Diagnostics: Actual vs. plan. Diagnostics
,,,,,7/7/2017,Controller Review,3,,$200.00 ,$600.00 ,25,$450.00 ,Diagnostics: Actual vs. plan. Diagnostics
,,,,,7/9/2017,Monthly Close Summit,1,,$200.00 ,$200.00 ,25,$150.00 ,Diagnostics: Diagnostics review for LT and CEO
,,,,,7/12/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,QB: Month-end Review: Wrap up balance sheet
,,,,,8/6/2017,Report Generation,2,,$200.00 ,$400.00 ,25,$300.00 ,QB: Month-end Review
,,,,,8/7/2017,Report Generation,2,,$200.00 ,$400.00 ,25,$300.00 ,QB: Month-end Review
,,,,,8/10/2017,Controller Review,2.25,,$200.00 ,$450.00 ,25,$337.50 ,QB: Month-end Review: July books review
,,,,,9/7/2017,Controller Review,2.5,,$200.00 ,$500.00 ,25,$375.00 ,Diagnostics: Financial review
,,,,,9/8/2017,Controller Review,3,,$200.00 ,$600.00 ,25,$450.00 ,Controller Meeting: August financial review and PlanGuru
,,,,,9/10/2017,Report Generation,2.75,,$200.00 ,$550.00 ,25,$412.50 ,NLCFO: PlanGuru Work: PlanGuru financial statement realignment
,,,,,10/2/2017,Reconcile GL Accounts,2,,$200.00 ,$400.00 ,25,$300.00 ,QB: Month-end Review: TB recons
,,,,,10/6/2017,Controller Review,0.5,,$200.00 ,$100.00 ,25,$75.00 ,QB: Month-end Review: Review of rd&f September services and if we need to accrue.
,,,,,10/7/2017,Controller Review,1.25,,$200.00 ,$250.00 ,25,$187.50 ,"QB: Month-end Review: September financial Review, comments sent to Leslie."
,,,,,10/7/2017,Controller Review,1.5,,$200.00 ,$300.00 ,25,$225.00 ,"QB: Month-end Review: September financial Review, comments sent to Leslie."
,,,,,10/10/2017,Controller Review,1,,$200.00 ,$200.00 ,25,$150.00 ,QB: Month-end Review: September financials
,,,,,10/10/2017,Controller Review,4,,$200.00 ,$800.00 ,25,$600.00 ,QB: Month-end Review: September financials
,,,,,3/6/2017,Other,2,,$200.00 ,$400.00 ,25,$300.00 ,"Feb financial review and question and research on delay of search fees 	Acct: GAAP discussions"
,,,,,3/27/2017,Controller Review,0.75,,$200.00 ,$150.00 ,25,$112.50 ,QB: Month-end Review-Accounting noting planning
,,,,,3/27/2017,Report Generation,1.25,,$200.00 ,$250.00 ,25,$187.50 ,Diagnostics-Financials statement build for LT.
,,,,Monthly End Close Total,,,70.25,,,"$14,050.00 ",,"$10,537.50 ",
,,,,Planning & Projections,,,,,,,,,
,,,,,4/4/2017,Quarterly Re-forecast of AOP,2,,$200.00 ,$400.00 ,25,$300.00 ,Forecast Q2: Budget Q2 review
,,,,,4/8/2017,Quarterly Re-forecast of AOP,3,,$200.00 ,$600.00 ,25,$450.00 ,Forecast Q2: Q2 plan reports build for LT to give input.
,,,,,4/13/2017,Quarterly Re-forecast of AOP,1,,$200.00 ,$200.00 ,25,$150.00 ,Forecast Q2: Budget adjustments
,,,,,4/17/2017,Quarterly Re-forecast of AOP,4.75,,$200.00 ,$950.00 ,25,$712.50 ,Forecast Q2: Q2 Plan review
,,,,,4/18/2017,Quarterly Re-forecast of AOP,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Forecast Q2: Q2 Plan review and adjustments
,,,,,4/18/2017,Quarterly Re-forecast of AOP,1.75,,$200.00 ,$350.00 ,25,$262.50 ,Forecast Q2: 2017 Q2 Plan review
,,,,,4/19/2017,Quarterly Re-forecast of AOP,1,,$200.00 ,$200.00 ,25,$150.00 ,Forecast Q2: Leslie meeting on budget.
,,,,,4/20/2017,Quarterly Re-forecast of AOP,3,,$200.00 ,$600.00 ,25,$450.00 ,Forecast Q2: Revenue test for Q2 Plan
,,,,,4/24/2017,Quarterly Re-forecast of AOP,2.25,,$200.00 ,$450.00 ,25,$337.50 ,Forecast Q2: Q2 Plan updates from meeting
,,,,,4/24/2017,Quarterly Re-forecast of AOP,3.25,,$200.00 ,$650.00 ,25,$487.50 ,Forecast Q2: Q2 Plan Adjustments from Feedback
,,,,,6/26/2017,Quarterly Re-forecast of AOP,4.5,,$200.00 ,$900.00 ,25,$675.00 ,Forecast Q3: Q3 plan
,,,,,6/27/2017,Quarterly Re-forecast of AOP,1.75,,$200.00 ,$350.00 ,25,$262.50 ,Forecast Q3: Q3 budget
,,,,,6/27/2017,Quarterly Re-forecast of AOP,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Forecast Q3: Q3 Plan Adjust in prep for KB meeting.
,,,,,6/28/2017,Quarterly Re-forecast of AOP,3.25,,$200.00 ,$650.00 ,25,$487.50 ,Forecast Q3: Q3 Plan adjustments
,,,,,6/29/2017,Quarterly Re-forecast of AOP,1.25,,$200.00 ,$250.00 ,25,$187.50 ,Forecast Q3: Final Q3 Plan review
,,,,,6/30/2017,Quarterly Re-forecast of AOP,0.75,,$200.00 ,$150.00 ,25,$112.50 ,Forecast Q3: Shannon's time on Q3 Plan
,,,,,7/3/2017,Quarterly Re-forecast of AOP,5,,$200.00 ,"$1,000.00 ",25,$750.00 ,Forecast Q3: Q3 Plan 462
,,,,,7/3/2017,Quarterly Re-forecast of AOP,2.75,,$200.00 ,$550.00 ,25,$412.50 ,"Forecast Q3: Q3 Plans 465, 350 and emails to LT."
,,,,,7/20/2017,13 Week Short Term Cash Flow,3.75,,$200.00 ,$750.00 ,25,$562.50 ,Forecast Q3: Cash flow analysis with tesla gone
,,,,,7/25/2017,13 Week Short Term Cash Flow,3,,$200.00 ,$600.00 ,25,$450.00 ,Forecast Q3: Cash flow adjustments and recommendations to Kevin Bonfield. Email sent
,,,,,7/25/2017,13 Week Short Term Cash Flow,0.75,,$200.00 ,$150.00 ,25,$112.50 ,Forecast Q3: Kevin conference call on cash flow.
,,,,,7/26/2017,Quarterly Re-forecast of AOP,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Forecast Q3: Cc either the Kevin's and talk with Leslie in 350plan adjustments
,,,,,7/26/2017,Quarterly Re-forecast of AOP,2.5,,$200.00 ,$500.00 ,25,$375.00 ,Forecast Q3: Q3 Plan V3 adjustments
,,,,,7/27/2017,13 Week Short Term Cash Flow,2,,$200.00 ,$400.00 ,25,$300.00 ,Forecast Q3: Cash flow analysis for q3 v3 forecast
,,,,,7/27/2017,13 Week Short Term Cash Flow,2,,$200.00 ,$400.00 ,25,$300.00 ,Forecast Q3: Tweak the cash flow and find a way to fund activity
,,,,,8/24/2017,Quarterly Re-forecast of AOP,1,,$200.00 ,$200.00 ,25,$150.00 ,Planning: Reforecast
,,,,,8/30/2017,Quarterly Re-forecast of AOP,2,,$200.00 ,$400.00 ,25,$300.00 ,Planning: Q3 forecast c409
,,,,,8/31/2017,Quarterly Re-forecast of AOP,4.5,2.25,$200.00 ,$900.00 ,25,$675.00 ,"EOS: L10, all Hands, rd & f"
,,,,,8/31/2017,Quarterly Re-forecast of AOP,1.25,,$200.00 ,$250.00 ,25,$187.50 ,Planning: Q3 forecast c409
,,,,,8/16/2017,Quarterly Re-forecast of AOP,0,10,$200.00 ,$0.00 ,25,$0.00 ,Planning: Reforecast and Cash Flow Work
,,,,,9/22/2017,Other,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Financial Modeling: Break even analysis for KC
,,,,,9/22/2017,Other,1,,$200.00 ,$200.00 ,25,$150.00 ,Financial Modeling: Staffing tree model review with KC
,,,,,9/26/2017,Other,2,,$200.00 ,$400.00 ,25,$300.00 ,Financial Modeling: Staffing tree validation and working with Leslie to address differences
,,,,,10/2/2017,13 Week Short Term Cash Flow,2,,$200.00 ,$400.00 ,25,$300.00 ,13 Week Cashflow: Cash flow analysis
,,,,,10/4/2017,Quarterly Re-forecast of AOP,2.25,,$200.00 ,$450.00 ,25,$337.50 ,Forecast Q4: 2017 forecast adjustments based on latest revenue intelligence
,,,,,10/5/2017,Quarterly Re-forecast of AOP,6,,$200.00 ,"$1,200.00 ",25,$900.00 ,Forecast Q4: Q4 forecast and break even analysis
,,,,,10/6/2017,13 Week Short Term Cash Flow,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Forecast Q4: LT meeting and call to Rory with updates
,,,,,3/3/2017,Other,1.5,,$200.00 ,$300.00 ,25,$225.00 ,"Bonfield family budget format review	QB: Bonfield Financials"
,,,,,3/28/2017,Quarterly Re-forecast of AOP,3.75,,$200.00 ,$750.00 ,25,$562.50 ,Forecast Q2-Q2 plan prep
,,,,,3/28/2017,Quarterly Re-forecast of AOP,0.5,,$200.00 ,$100.00 ,25,$75.00 ,Forecast Q2-Q2 plan analysis
,,,,,3/28/2017,Quarterly Re-forecast of AOP,1.5,,$200.00 ,$300.00 ,25,$225.00 ,Forecast Q2-Q2 plan revenue model
,,,,,3/30/2017,13 Week Short Term Cash Flow,0.5,,$200.00 ,$100.00 ,25,$75.00 ,Cash Flow Analysis-Cash flow issues.
,,,,Planning & Projections Total,,,92.5,12.25,,"$18,500.00 ",,"$13,875.00 ",
,,,,Process Improvement,,,,,,,,,
,,,,,7/11/2017,Process Flow Review & Design,1.25,,$200.00 ,$250.00 ,25,$187.50 ,HR: Payroll Systems Work: Paylocity training and approvals
,,,,,9/1/2017,Other,0.75,,$200.00 ,$150.00 ,25,$112.50 ,Review of Documents: Rd&F
,,,,,3/2/2017,Process Flow Review & Design,1,,$200.00 ,$200.00 ,25,$150.00 ,"Core process review. 	EOS: Core Process Definition"
,,,,,3/7/2017,Process Flow Review & Design,1,,$200.00 ,$200.00 ,25,$150.00 ,"Core processes 	EOS: Core Process Definition"
,,,,Process Improvement Total,,,4,,,$800.00 ,,$600.00 ,
,,,CFO_Lead Total,,,,529.25,12.25,,"$105,850.00 ",,"$79,387.50 ",
,,Concentre' CFO Total,,,,,529.25,12.25,,"$105,850.00 ",,"$79,387.50 ",
,Concentre' Total,,,,,,529.25,12.25,,"$105,850.00 ",,"$79,387.50 ",
,First Choice Transportation,,,,,,,,,,,,
,,First Choice CFO,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Banking & Leasing,,,,,,,,,
,,,,,7/24/2017,Expand Current Credit Line,1.25,,$190.00 ,$237.50 ,26.32,$174.99 ,TSB Loan Application: Call with Casey Kirr about field exam and open issues
,,,,,7/20/2017,Negotiate & Review Agreements,1,,$190.00 ,$190.00 ,26.32,$139.99 ,Review of Documents: Review of exam letter and recommendations to Carla
,,,,,8/17/2017,Negotiate & Review Agreements,3,,$190.00 ,$570.00 ,26.32,$419.98 ,TSB Loan Application: Cc with chris Jones and Casey Kerr about borrowing base and refi of trailers. Also working gm with Carla and Russ on funding payroll.
,,,,,3/3/2017,Source New Bank or Lender,2,,$190.00 ,$380.00 ,26.32,$279.98 ,Discussions and review of loc TSB Loan Application
,,,,,3/3/2017,Source New Bank or Lender,1,,$190.00 ,$190.00 ,26.32,$139.99 ,Conference call with TSB and FCT on LOC TSB Loan Application
,,,,,3/7/2017,Source New Bank or Lender,0.5,,$190.00 ,$95.00 ,26.32,$70.00 ,Coordination with chris Jones on next steps with fct and LOC. TSB Loan Application
,,,,,3/13/2017,Source New Bank or Lender,0.5,,$190.00 ,$95.00 ,26.32,$70.00 ,TSB cc w Casey on loc TSB Loan Application
,,,,,3/17/2017,Expand Current Credit Line,0.75,,$190.00 ,$142.50 ,26.32,$104.99 ,Bank Meeting: LOC Discussions/Contracts-TSB LOC Conference Call
,,,,,3/30/2017,Expand Current Credit Line,1,,$190.00 ,$190.00 ,26.32,$139.99 ,Bank Meeting: LOC Discussions/Contracts-TSB conference call
,,,,Banking & Leasing Total,,,11,,,"$2,090.00 ",,"$1,539.91 ",
,,,,Planning & Projections,,,,,,,,,
,,,,,9/27/2017,Quarterly Re-forecast of AOP,6.5,,$190.00 ,"$1,235.00 ",26.32,$909.95 ,2017 Budget: 2017 forecast Data Gathering
,,,,,9/29/2017,Quarterly Re-forecast of AOP,3.75,,$190.00 ,$712.50 ,26.32,$524.97 ,2018 Budget: 2017 forecast Model Building
,,,,,9/29/2017,Quarterly Re-forecast of AOP,3.75,,$190.00 ,$712.50 ,26.32,$524.97 ,2019 Budget: 2017 forecast
,,,,,10/3/2017,13 Week Short Term Cash Flow,2.75,,$190.00 ,$522.50 ,26.32,$384.98 ,13 Week Cashflow: 13 week cash flow
,,,,,10/6/2017,13 Week Short Term Cash Flow,0.5,,$190.00 ,$95.00 ,26.32,$70.00 ,13 Week Cashflow: Discuss forecast and missing August entries that will impact 13 week cash flow
,,,,Planning & Projections Total,,,17.25,,,"$3,277.50 ",,"$2,414.86 ",
,,,CFO_Lead Total,,,,28.25,,,"$5,367.50 ",,"$3,954.77 ",
,,First Choice CFO Total,,,,,28.25,,,"$5,367.50 ",,"$3,954.77 ",
,First Choice Transportation Total,,,,,,28.25,,,"$5,367.50 ",,"$3,954.77 ",
,KLC Financial,,,,,,,,,,,,
,,CFO Services,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Client Meetings,,,,,,,,,
,,,,,9/11/2017,Accounting Staff,10,,$200.00 ,"$2,000.00 ",40,"$1,200.00 ",Controller Meeting: Meeting with Spencer and Marc update and catch-up. Meeting with Kevin about department and build cash flow 13 week.
,,,,Client Meetings Total,,,10,,,"$2,000.00 ",,"$1,200.00 ",
,,,,Culture Index,,,,,,,,,
,,,,,6/22/2017,Meeting with Management: Strengths & Weaknesses,10,,$200.00 ,"$2,000.00 ",40,"$1,200.00 ","Diagnostics: Assessment for dots, people, processes."
,,,,Culture Index Total,,,10,,,"$2,000.00 ",,"$1,200.00 ",
,,,,Monthly End Close,,,,,,,,,
,,,,,10/3/2017,Controller Review,3,,$200.00 ,$600.00 ,40,$360.00 ,Financial Statement Work: Prep for call with Kevin and then 2 hour call to walk through the financials of 3 entities
,,,,,10/6/2017,Controller Review,1,,$200.00 ,$200.00 ,40,$120.00 ,Financial Statement Work: Cc with Kevin on income statement for cogs.
,,,,,10/6/2017,Controller Review,1.75,,$200.00 ,$350.00 ,40,$210.00 ,QB: Month-end Review: Notes on financial statement Review
,,,,Monthly End Close Total,,,5.75,,,"$1,150.00 ",,$690.00 ,
,,,CFO_Lead Total,,,,25.75,,,"$5,150.00 ",,"$3,090.00 ",
,,CFO Services Total,,,,,25.75,,,"$5,150.00 ",,"$3,090.00 ",
,KLC Financial Total,,,,,,25.75,,,"$5,150.00 ",,"$3,090.00 ",
,Massoud Furniture,,,,,,,,,,,,
,,Massoud CFO,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Client Meetings,,,,,,,,,
,,,,,4/3/2017,Summit - Preparation,1.25,,$180.00 ,$225.00 ,16.66,$187.52 ,"""Team Accounting and HR: Met with Ardella on accounting items, will get back first of may. Talked with Clint about Nancy and concerns about previous comments, talked with Nancy. 

Cancelled IT meeting due to market. """
,,,,,4/3/2017,CEO,2.5,,$180.00 ,$450.00 ,16.66,$375.03 ,Chuck Time: Discussions about Group strategy
,,,,,4/4/2017,CEO,1.5,,$180.00 ,$270.00 ,16.66,$225.02 ,Chuck Time: Prep notes for meeting with chuck regarding Kelley.
,,,,,4/4/2017,CEO,0.75,,$180.00 ,$135.00 ,16.66,$112.51 ,Chuck Time: Chuck time review memo about Kelley
,,,,,4/6/2017,Executive Team,5.5,,$180.00 ,$990.00 ,16.66,$825.07 ,Kelley Time: Kelley time
,,,,,4/10/2017,CEO,2.25,,$180.00 ,$405.00 ,16.66,$337.53 ,Chuck Time: Kelley transition talk with chuck
,,,,,5/1/2017,CEO,2.75,,$180.00 ,$495.00 ,16.66,$412.53 ,Chuck Time: Discussions with Ardella and chuck about Kelley transition.
,,,,,5/5/2017,CEO,1,,$180.00 ,$180.00 ,16.66,$150.01 ,Chuck Time: Chuck time
,,,,,5/11/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Chuck Time: Chuck call about Ardella and Clint
,,,,,5/11/2017,Accounting Staff,3,,$180.00 ,$540.00 ,16.66,$450.04 ,Chuck Time: Chuck time re Ardella and Ardella time
,,,,,5/11/2017,Other,2.5,,$180.00 ,$450.00 ,16.66,$375.03 ,HR: Interviews: Meeting with Shannon and chuck.
,,,,,5/16/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Chuck Time: Cc with chuck about Clint and Shannon and Theresa
,,,,,6/13/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,EOS: Core Process Definition: Document accounting processes and cc with Theresa.
,,,,,6/22/2017,CEO,1.5,,$180.00 ,$270.00 ,16.66,$225.02 ,Chuck Time: Chuck and Clint talk
,,,,,3/2/2017,CEO,1.25,,$180.00 ,$225.00 ,16.66,$187.52 ,"Chuck time on Tonya 	Chuck Time"
,,,,,3/2/2017,Executive Team,2,,$180.00 ,$360.00 ,16.66,$300.02 ,"Core process review. 	Team Software"
,,,,,3/3/2017,Accounting Staff,1,,$180.00 ,$180.00 ,16.66,$150.01 ,"EOM planning	Team Meetings"
,,,,,3/6/2017,Executive Team,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,"Prep for employee meeting	Team Meetings"
,,,,,3/6/2017,Executive Team,2.5,,$180.00 ,$450.00 ,16.66,$375.03 ,"Software team meeting	Team Software"
,,,,,3/6/2017,CEO,1,,$180.00 ,$180.00 ,16.66,$150.01 ,"Chuck time and Clint time 	Clint Time"
,,,,,3/7/2017,Executive Team,1,,$180.00 ,$180.00 ,16.66,$150.01 ,"Production review and analysis 	Team Operations"
,,,,,3/7/2017,Executive Team,3,,$180.00 ,$540.00 ,16.66,$450.04 ,"Employee appreciation day. 	Team Operations"
,,,,,3/13/2017,Executive Team,2,,$180.00 ,$360.00 ,16.66,$300.02 ,"Sales and merchandising team meeting. 	Team Sales and Merchandising"
,,,,,3/13/2017,Executive Team,2,,$180.00 ,$360.00 ,16.66,$300.02 ,"Operations team meeting. 	Team Operations"
,,,,,3/13/2017,Executive Team,3,,$180.00 ,$540.00 ,16.66,$450.04 ,"Software team meeting. 	Team Software"
,,,,,3/16/2017,Other,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Team Sales and Merchandising-Kellly time on sales and merchandising issues
,,,,,3/16/2017,Other,1,,$180.00 ,$180.00 ,16.66,$150.01 ,Team Operations-Core processes
,,,,,3/19/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Chuck Time-Chuck cc about conflict.
,,,,,3/23/2017,Executive Team,1.25,,$180.00 ,$225.00 ,16.66,$187.52 ,Kelley Time-Kelley time
,,,,,3/26/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Team Sales and Merchandising-Chuck call about Tonya
,,,,,3/27/2017,Other,3.75,,$180.00 ,$675.00 ,16.66,$562.55 ,"Team Sales and Merchandising-Sales and marketing team meeting, hr term of new employee, it team planning."
,,,,,3/27/2017,CEO,1.5,,$180.00 ,$270.00 ,16.66,$225.02 ,Chuck and Kelley Time-Chuck and Kelley time.
,,,,,3/29/2017,Other,2,,$180.00 ,$360.00 ,16.66,$300.02 ,Team Software-IT team meeting
,,,,,3/29/2017,CEO,0.5,,$180.00 ,$90.00 ,16.66,$75.01 ,Chuck and Kelley Time-Chuck and Kelley time
,,,,,3/31/2017,CEO,2.5,,$180.00 ,$450.00 ,16.66,$375.03 ,Chuck Time-Meeting related to Tonya
,,,,Client Meetings Total,,,59.25,,,"$10,665.00 ",,"$8,888.21 ",
,,,,Corporate Structure,,,,,,,,,
,,,,,8/9/2017,Compensation Work,4,,$180.00 ,$720.00 ,16.66,$600.05 ,"HR: Employee Review: Katrina meeting, Nancy meeting, systems work for Shannon sign on July books review"
,,,,,8/14/2017,Compensation Work,1.5,,$180.00 ,$270.00 ,16.66,$225.02 ,HR: Employee Review: Separation agreement
,,,,,8/18/2017,Compensation Work,2.75,,$180.00 ,$495.00 ,16.66,$412.53 ,"HR: Payables, it systems, Katrina out."
,,,,,3/9/2017,Compensation Work,1,,$180.00 ,$180.00 ,16.66,$150.01 ,"EE bonus review and discussions with chuck	Team Accounting and HR"
,,,,Corporate Structure Total,,,9.25,,,"$1,665.00 ",,"$1,387.61 ",
,,,,Monthly End Close,,,,,,,,,
,,,,,6/22/2017,Other,1,,$180.00 ,$180.00 ,16.66,$150.01 ,QB: Month-end Review: Payroll analysis
,,,,Monthly End Close Total,,,1,,,$180.00 ,,$150.01 ,
,,,,Process Improvement,,,,,,,,,
,,,,,6/6/2017,Process Flow Review & Design,2,,$180.00 ,$360.00 ,16.66,$300.02 ,EOS: Core Process Definition: Document processes for accounting.
,,,,,6/6/2017,Process Flow Review & Design,3.5,,$180.00 ,$630.00 ,16.66,$525.04 ,EOS: Core Process Definition: Document accounting processes and cc with Theresa.
,,,,,7/10/2017,Process Flow Review & Design,6.25,,$180.00 ,"$1,125.00 ",16.66,$937.58 ,Accounting Sys. Transition: Review trial balance for bs accounts.
,,,,,7/11/2017,Process Flow Review & Design,2.5,,$180.00 ,$450.00 ,16.66,$375.03 ,Accounting Sys. Transition: Review of balance sheet accounts documenting how to process.
,,,,,7/11/2017,Process Flow Review & Design,3.5,,$180.00 ,$630.00 ,16.66,$525.04 ,Accounting Sys. Transition: Inventory documentation on balance sheet
,,,,,7/12/2017,Process Flow Review & Design,3,,$180.00 ,$540.00 ,16.66,$450.04 ,Accounting Sys. Transition: Wrap up balance sheet discussions with Ardella.
,,,,,7/15/2017,Process Flow Review & Design,2,,$180.00 ,$360.00 ,16.66,$300.02 ,Accounting Sys. Transition: Payroll transition planning  and general ledger planning
,,,,,8/7/2017,Training & Monitoring,6.75,,$180.00 ,"$1,215.00 ",16.66,"$1,012.58 ","""Accounting Sys. Transition: Meeting with chuck and Clint about transition, worked on system training for payroll and sage pro ,
Also system access for Massoud network """
,,,,,8/8/2017,Training & Monitoring,4,,$180.00 ,$720.00 ,16.66,$600.05 ,Accounting Sys. Transition: Transition training systems setup employee issue an write up
,,,,,8/10/2017,Training & Monitoring,3.25,,$180.00 ,$585.00 ,16.66,$487.54 ,Accounting Sys. Transition: Shannon training using April books
,,,,,8/10/2017,Process Flow Review & Design,2.75,,$180.00 ,$495.00 ,16.66,$412.53 ,Accounting Sys. Transition: Coordinating vendor transitions
,,,,,8/11/2017,Training & Monitoring,4,,$180.00 ,$720.00 ,16.66,$600.05 ,Accounting Sys. Transition: Ss training on pro
,,,,,8/14/2017,Training & Monitoring,3.75,,$180.00 ,$675.00 ,16.66,$562.55 ,Accounting Sys. Transition: Payroll training with Ardella and general ledger training
,,,,,8/14/2017,Training & Monitoring,3.75,,$180.00 ,$675.00 ,16.66,$562.55 ,Accounting Sys. Transition: Payroll videos training
,,,,,8/15/2017,Process Flow Review & Design,1,,$180.00 ,$180.00 ,16.66,$150.01 ,Accounting Sys. Transition: Meeting with Dennis Lehew regarding health insurance transition
